CASE_STATUS,EMPLOYER_NAME,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR,WORKSITE
CERTIFIED,"WAL-MART ASSOCIATES, INC.",COMPUTER SYSTEMS ANALYSTS,TECHNICAL EXPERT,Y,84926,2016,"BENTONVILLE, ARKANSAS"
CERTIFIED,ERNST & YOUNG U.S. LLP,COMPUTER SYSTEMS ANALYSTS,ADVISORY MANAGER,Y,100755,2016,"NEW YORK, NEW YORK"
CERTIFIED,"NEXIENT, LLC",COMPUTER SYSTEMS ANALYSTS,DEVELOPER (COMPUTER PROGRAMMER),N,60029,2016,"PLEASANTON, CALIFORNIA"
CERTIFIED,DELOITTE CONSULTING LLP,COMPUTER SYSTEMS ANALYSTS,BUSINESS TECHNOLOGY ANALYST,N,63814,2016,"MCLEAN, VIRGINIA"
CERTIFIED,SAPIENT CORPORATION,COMPUTER SYSTEMS ANALYSTS,SENIOR  ASSOCIATE BUSINESS CONSULTING,Y,81266,2016,"NEW YORK, NEW YORK"
CERTIFIED,ASTIR IT SOLUTIONS INC.,COMPUTER SYSTEMS ANALYSTS,BI ANALYST,N,52104,2016,"INDIANAPOLIS, INDIANA"
CERTIFIED,"MITCHELL/MARTIN, INC.",COMPUTER SYSTEMS ANALYSTS,BUSINESS ANALYST,Y,100755,2016,"JERSEY CITY, NEW JERSEY"
CERTIFIED,DELOITTE CONSULTING LLP,COMPUTER SYSTEMS ANALYSTS,SENIOR CONSULTANT,Y,90355,2016,"FOSTER CITY, CALIFORNIA"
CERTIFIED,WIPRO LIMITED,COMPUTER SYSTEMS ANALYSTS,BUSINESS SYSTEM ANALYST,N,60000,2016,"MARSHALLTOWN, IOWA"
CERTIFIED,UST GLOBAL INC,COMPUTER SYSTEMS ANALYSTS,TEST ANALYST,N,56742,2016,"RICHMOND, VIRGINIA"
CERTIFIED,"WAL-MART ASSOCIATES, INC.",COMPUTER SYSTEMS ANALYSTS,SOFTWARE ENGINEER III VUDU,Y,89149,2016,"SUNNYVALE, CALIFORNIA"
CERTIFIED,ACCENTURE LLP,COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYST 2,Y,84261,2016,"MARLBOROUGH, MASSACHUSETTS"
CERTIFIED,INSIGMA INC.,COMPUTER SYSTEMS ANALYSTS,BUSINESS ANALYST,N,63814,2016,"RESTON, VIRGINIA"
CERTIFIED,TEKGENCE INC.,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,N,61277,2016,"SAN DIEGO, CALIFORNIA"
CERTIFIED,"AKT, LLC",COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,N,60133,2016,"PLANO, TEXAS"
CERTIFIED,ERNST &AMP; YOUNG U.S. LLP,COMPUTER SYSTEMS ANALYSTS,ADVISORY MANAGER,Y,83450,2016,"CHICAGO, ILLINOIS"
CERTIFIED,"SOGETI USA, LLC",COMPUTER SYSTEMS ANALYSTS,SENIOR CONSULTANT,Y,71594,2016,"GREENVILLE, SOUTH CAROLINA"
CERTIFIED,"BRIDGE LOGIX SOLUTIONS, LLC",COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,N,62566,2016,"SUGAR LAND, TEXAS"
CERTIFIED,EXILANT TECHNOLOGIES PRIVATE LIMITED,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST II,Y,89149,2016,"SUNNYVALE, CALIFORNIA"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY LEAD - US,Y,74443,2016,"HILLSBORO, OREGON"
CERTIFIED,SILICUS TECHNOLOGIES LLC,COMPUTER SYSTEMS ANALYSTS,SR. SYSTEMS ANALYST,Y,102981,2016,"HOUSTON, TEXAS"
CERTIFIED,COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION,COMPUTER SYSTEMS ANALYSTS,SENIOR MANAGER JC45,Y,94224,2016,"WOONSOCKET, RHODE ISLAND"
CERTIFIED,"BUCHER AND CHRISTIAN CONSULTING, INC.",COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYST,N,39332.8,2016,"MONTGOMERY, ALABAMA"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY ANALYST - US,N,62462,2016,"EAST HANOVER, NEW JERSEY"
CERTIFIED,DELOITTE CONSULTING LLP,COMPUTER SYSTEMS ANALYSTS,SENIOR SOLUTION ENGINEER,Y,73653,2016,"COSTA MESA, CALIFORNIA"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY ANALYST - US,N,46301,2016,"CRANSTON, RHODE ISLAND"
CERTIFIED,NU INFO SYSTEMS INC.,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,N,51522,2016,"CHICAGO, ILLINOIS"
CERTIFIED,EUCLID INNOVATIONS INC.,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,N,61173,2016,"CHARLOTTE, NORTH CAROLINA"
CERTIFIED,"SKORUZ TECHNOLOGIES, INC",COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,N,69805,2016,"PALO ALTO, CALIFORNIA"
CERTIFIED,VERRAZANO CONSULTING SOLUTIONS LLC,COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYST,Y,89086.4,2016,"IRVINE, CALIFORNIA"
CERTIFIED,DELOITTE CONSULTING LLP,COMPUTER SYSTEMS ANALYSTS,SENIOR CONSULTANT,Y,77147,2016,"PHILADELPHIA, PENNSYLVANIA"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,PROJECT MANAGER - US,Y,100755,2016,"NEW YORK, NEW YORK"
CERTIFIED,"PROFICIENT BUSINESS SYSTEMS, INC.",COMPUTER SYSTEMS ANALYSTS,SALESFORCE CONFIGURATION ANALYST,Y,73715.2,2016,"BOSTON, MASSACHUSETTS"
CERTIFIED,SANN IT SOLUTIONS,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,N,63814,2016,"HERNDON, VIRGINIA"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY LEAD - US,N,57824,2016,"FORT WAYNE, INDIANA"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY LEAD - US,Y,89149,2016,"SUNNYVALE, CALIFORNIA"
CERTIFIED,"COOLSOFT, LLC",COMPUTER SYSTEMS ANALYSTS,SR. PROGRAMMER ANALYST,Y,86216,2016,"DALLAS, TEXAS"
CERTIFIED,ERNST & YOUNG U.S. LLP,COMPUTER SYSTEMS ANALYSTS,ADVISORY STAFF,N,62566,2016,"HOUSTON, TEXAS"
CERTIFIED,SPARTA CONSULTING INC.,COMPUTER SYSTEMS ANALYSTS,PRINCIPAL CONSULTANT,N,55390,2016,"ISHPEMING, MICHIGAN"
CERTIFIED,NIC INFO TEK INC,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,N,50461,2016,"ANN ARBOR, MICHIGAN"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY ANALYST - US,N,60154,2016,"DURHAM, NORTH CAROLINA"
CERTIFIED,YAHOO! INC.,COMPUTER SYSTEMS ANALYSTS,BUSINESS PLANNING AND OPERATIONS ANALYST III,Y,89149,2016,"SUNNYVALE, CALIFORNIA"
DENIED,E-DATA EXPERTS INC,COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYSTS,N,69805,2016,"SANTA CLARA, CALIFORNIA"
CERTIFIED,IBM CORPORATION,COMPUTER SYSTEMS ANALYSTS,SENIOR CONSULTANT,Y,81266,2016,"ENGLEWOOD CLIFFS, NEW JERSEY"
CERTIFIED,"PERSISTENT SYSTEMS, INC.",COMPUTER SYSTEMS ANALYSTS,SR. COMPUTER PROGRAMMER ANALYST,N,60154,2016,"DURHAM, NORTH CAROLINA"
CERTIFIED,HCL GLOBAL SYSTEMS INC,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,Y,73860.8,2016,"DURHAM, NORTH CAROLINA"
CERTIFIED,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS,COMPUTER SYSTEMS ANALYSTS,ASSOCIATE MANAGER-BUSINESS ANALYSIS,Y,101275,2016,"DURHAM, NORTH CAROLINA"
CERTIFIED,"MICROEXCEL, INC",COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,N,66789,2016,"COLUMBUS, OHIO"
CERTIFIED,DELOITTE CONSULTING LLP,COMPUTER SYSTEMS ANALYSTS,CONSULTANT,N,56306,2016,"FORT WORTH, TEXAS"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,PROJECT MANAGER - US,Y,100755,2016,"NEW YORK, NEW YORK"
CERTIFIED,VARNAR INC,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,N,48630,2016,"AUSTIN, TEXAS"
CERTIFIED,GOOGLE INC.,COMPUTER SYSTEMS ANALYSTS,BUSINESS SYSTEMS INTEGRATOR,Y,127837,2016,"MOUNTAIN VIEW, CALIFORNIA"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY LEAD - US,Y,74984,2016,"MINNEAPOLIS, MINNESOTA"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,LEAD CONSULTANT - US,Y,94349,2016,"EL SEGUNDO, CALIFORNIA"
CERTIFIED,DELOITTE CONSULTING LLP,COMPUTER SYSTEMS ANALYSTS,CONSULTANT,N,62462,2016,"MORRISTOWN, NEW JERSEY"
CERTIFIED,"ANVETA, INC.",COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,N,60133,2016,"IRVING, TEXAS"
CERTIFIED,ERNST & YOUNG U.S. LLP,COMPUTER SYSTEMS ANALYSTS,ADVISORY STAFF,Y,74922,2016,"SAN FRANCISCO, CALIFORNIA"
CERTIFIED,QUICKEN LOANS INC.,COMPUTER SYSTEMS ANALYSTS,SENIOR BUSINESS ANALYST IN BUSINESS INTELLIGENCE,Y,78250,2016,"DETROIT, MICHIGAN"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,PROJECT MANAGER - US,Y,91021,2016,"CHARLOTTE, NORTH CAROLINA"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY LEAD - US,Y,89149,2016,"SUNNYVALE, CALIFORNIA"
CERTIFIED,CARE IT SERVICES INC,COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYST,N,62192,2016,"PRINCETON, NEW JERSEY"
CERTIFIED,"PERSISTENT SYSTEMS, INC.",COMPUTER SYSTEMS ANALYSTS,SR. COMPUTER PROGRAMMER ANALYST,N,63814,2016,"WASHINGTON, DISTRICT OF COLUMBIA"
CERTIFIED,"MOUNTAINSIDE INVESTMENT GROUP, LLC",COMPUTER SYSTEMS ANALYSTS,ANALYST PROGRAMMER,N,47195,2016,"WESLACO, TEXAS"
CERTIFIED,"ARKSTEK, INC.",COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,N,62192,2016,"SACRAMENTO, CALIFORNIA"
CERTIFIED,"DATA CONCEPTS, LLC",COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,N,60029,2016,"MOUNTAINVIEW, CALIFORNIA"
CERTIFIED,GLOBUS IT INCORPORATED,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,Y,73174,2016,"IRVING, TEXAS"
CERTIFIED,DELOITTE CONSULTING LLP,COMPUTER SYSTEMS ANALYSTS,SPECIALIST MASTER,Y,94598,2016,"PHILADELPHIA, PENNSYLVANIA"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,PRODUCTION SUPPORT LEAD - US,Y,74422,2016,"PHOENIX, ARIZONA"
CERTIFIED,"CARDUS, INC.",COMPUTER SYSTEMS ANALYSTS,SSAS CONSULTANT/DATA ANALYST,Y,78811,2016,"BERKELEY HEIGHTS, NEW JERSEY"
CERTIFIED,COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION,COMPUTER SYSTEMS ANALYSTS,SENIOR MANAGER JC45,Y,91499,2016,"TULSA, OKLAHOMA"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,PRODUCTION SUPPORT LEAD - US,Y,78478,2016,"HARTFORD, CONNECTICUT"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY ANALYST - US,N,58677,2016,"PHOENIX, ARIZONA"
CERTIFIED,"KRONSYS, INC.",COMPUTER SYSTEMS ANALYSTS,SHARE POINT ADMINISTRATOR,N,59197,2016,"BUFFALO GROVE, ILLINOIS"
CERTIFIED,COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION,COMPUTER SYSTEMS ANALYSTS,SENIOR SYSTEMS ANALYST JC60,Y,73008,2016,"MASON, OHIO"
CERTIFIED,GLOBUS IT INCORPORATED,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,Y,73174,2016,"IRVING, TEXAS"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,PROJECT MANAGER - US,Y,101941,2016,"BELLEVUE, WASHINGTON"
CERTIFIED,"COMCAST CABLE COMMUNICATIONS, LLC",COMPUTER SYSTEMS ANALYSTS,"ARCHITECT 5, SOFTWARE ARCHITECTURE",Y,112029,2016,"WEST CHESTER, PENNSYLVANIA"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY LEAD - US,Y,81266,2016,"JERSEY CITY, NEW JERSEY"
CERTIFIED,ERNST & YOUNG U.S. LLP,COMPUTER SYSTEMS ANALYSTS,ADVISORY STAFF,N,61799,2016,"NEW YORK, NEW YORK"
CERTIFIED,UST GLOBAL INC,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,N,68411,2016,"ISSAQUAH, WASHINGTON"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,PROJECT MANAGER - US,Y,101941,2016,"SEATTLE, WASHINGTON"
CERTIFIED,DELOITTE CONSULTING LLP,COMPUTER SYSTEMS ANALYSTS,SENIOR SOLUTION ENGINEER,Y,81266,2016,"NEW YORK, NEW YORK"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,CONSULTANT - US,Y,85176,2016,"KENT, WASHINGTON"
CERTIFIED,CITIUSTECH INC.,COMPUTER SYSTEMS ANALYSTS,COMPUTER PROGRAMMER ANALYST,Y,73715,2016,"CAMBRIDGE, MASSACHUSETTS"
CERTIFIED,INABIA SOFTWARE & CONSULTING,COMPUTER SYSTEMS ANALYSTS,TEST ENGINEER,N,68411.2,2016,"REDMOND, WASHINGTON"
CERTIFIED,EMC CORPORATION,COMPUTER SYSTEMS ANALYSTS,SENIOR CONSULTANT,Y,88275,2016,"WEBSTER, MASSACHUSETTS"
CERTIFIED,8K MILES SOFTWARE SERVICES INC,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,Y,82763,2016,"HOUSTON, TEXAS"
CERTIFIED,INABIA SOFTWARE & CONSULTING INC.,COMPUTER SYSTEMS ANALYSTS,SR. SOFTWARE SYSTEMS ENGINEER,Y,118705.6,2016,"REDMOND, WASHINGTON"
CERTIFIED,PRICEWATERHOUSECOOPERS LLP,COMPUTER SYSTEMS ANALYSTS,ADVISORY MANAGER,Y,127837,2016,"SAN JOSE, CALIFORNIA"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY ANALYST - US,N,62192,2016,"PENNINGTON, NEW JERSEY"
CERTIFIED,DELOITTE CONSULTING LLP,COMPUTER SYSTEMS ANALYSTS,SENIOR SOLUTION ENGINEER,Y,70158,2016,"RICHMOND, VIRGINIA"
CERTIFIED,"VASTIKA, INC.",COMPUTER SYSTEMS ANALYSTS,DATA ANALYST,N,62254,2016,"JACKSON, MISSISSIPPI"
CERTIFIED,APPSTEK INC,COMPUTER SYSTEMS ANALYSTS,ORACLE BI CONSULTANT I,N,60133,2016,"ADDISON, TEXAS"
CERTIFIED,"STRATEGIC RESOURCES INTERNATIONAL, INC.",COMPUTER SYSTEMS ANALYSTS,QA ANALYST,N,63814,2016,"MCLEAN, VIRGINIA"
CERTIFIED,PELLA CORPORATION,COMPUTER SYSTEMS ANALYSTS,SENIOR ORACLE TECHNICAL ANALYST,Y,74360.28,2016,"PELLA, IOWA"
CERTIFIED,HEWLETT PACKARD ENTERPRISE COMPANY,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY CONSULTANT,N,66789,2016,"DUBLIN, OHIO"
CERTIFIED,"ITELLIGENCE, INC.",COMPUTER SYSTEMS ANALYSTS,SAP CONSULTANT,Y,77147,2016,"HATFIELD, PENNSYLVANIA"
CERTIFIED,"IT CATS, LLC",COMPUTER SYSTEMS ANALYSTS,BA / QA ANALYST,N,60736,2016,"AUGUSTA, MAINE"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY ANALYST - US,N,62234,2016,"MINNEAPOLIS, MINNESOTA"
CERTIFIED,8K MILES SOFTWARE SERVICES INC,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,N,62566,2016,"HOUSTON, TEXAS"
CERTIFIED,AMERITAS TECHNOLOGIES CORPORATION,COMPUTER SYSTEMS ANALYSTS,SAP LEAD CONSULTANT,Y,73653,2016,"NEWPORT BEACH, CALIFORNIA"
CERTIFIED,"EZ2 TECHNOLOGIES, INC.",COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST / DOT NET,N,62566,2016,"HOUSTON, TEXAS"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,LEAD CONSULTANT - US,Y,76669,2016,"JACKSONVILLE, FLORIDA"
CERTIFIED,"INFORMATION CONTROL COMPANY, LLC",COMPUTER SYSTEMS ANALYSTS,STAFF CONSULTANT-ETL DEVELOPER/ARCHITECT,Y,74090,2016,"PITTSBURGH, PENNSYLVANIA"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,LEAD CONSULTANT - US,Y,108493,2016,"SUNNYVALE, CALIFORNIA"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY LEAD - US,Y,73653,2016,"IRVINE, CALIFORNIA"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY LEAD - US,Y,82763,2016,"HOUSTON, TEXAS"
CERTIFIED,HEWLETT PACKARD ENTERPRISE COMPANY,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY CONSULTANT,Y,87313,2016,"DUBLIN, OHIO"
CERTIFIED,ACCENTURE LLP,COMPUTER SYSTEMS ANALYSTS,SOFTWARE ENGINEERING SENIOR ANALYST,N,69805,2016,"MOUNTAIN VIEW, CALIFORNIA"
CERTIFIED,DFS SERVICES LLC,COMPUTER SYSTEMS ANALYSTS,"PROJECT MANAGER, TRANSACTION PROCESSING DEVELOPMENT",Y,83200,2016,"NEW ALBANY, OHIO"
CERTIFIED,HITACHI CONSULTING CORPORATION,COMPUTER SYSTEMS ANALYSTS,SENIOR CONSULTANT,N,68578,2016,"ATLANTIC CITY, NEW JERSEY"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY LEAD - US,N,61776,2016,"BENTONVILLE, ARKANSAS"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY ANALYST - US,N,58677,2016,"PHOENIX, ARIZONA"
CERTIFIED,INSIGMA INC.,COMPUTER SYSTEMS ANALYSTS,BUSINESS ANALYST,N,59717,2016,"LANGHORNE, PENNSYLVANIA"
CERTIFIED,ACCENTURE LLP,COMPUTER SYSTEMS ANALYSTS,SOFTWARE ENGINEERING SENIOR ANALYST,N,69805,2016,"SAN JOSE, CALIFORNIA"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY LEAD - US,Y,74984,2016,"MOUNDS VIEW, MINNESOTA"
CERTIFIED,BIRLASOFT INC,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,N,67725,2016,"FARMINGTON, CONNECTICUT"
CERTIFIED,UST GLOBAL INC,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,N,59842,2016,"WOODLAND HILLS, CALIFORNIA"
CERTIFIED,DELOITTE CONSULTING LLP,COMPUTER SYSTEMS ANALYSTS,SOLUTION MANAGER,Y,79581,2016,"SACRAMENTO, CALIFORNIA"
CERTIFIED,"RJT COMPUQUEST, INC.",COMPUTER SYSTEMS ANALYSTS,BUSINESS SYSTEMS ANALYST,N,49982,2016,"TAMPA, FLORIDA"
CERTIFIED,"IBRAIN TECHNOLOGIES, INC.",COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,Y,73174,2016,"PLANO, TEXAS"
CERTIFIED,"RED HAT, INC.",COMPUTER SYSTEMS ANALYSTS,ARCHITECT,Y,82243,2016,"ATLANTA, GEORGIA"
CERTIFIED,"HOSPIRA, INC.",COMPUTER SYSTEMS ANALYSTS,SENIOR BUSINESS SYSTEMS ANALYST,Y,102274,2016,"LAKE FOREST, ILLINOIS"
CERTIFIED,AMERISOFTPRO SYSTEMS LLC,COMPUTER SYSTEMS ANALYSTS,SYSTEM ANALYST,Y,85176,2016,"ISSAQUAH, WASHINGTON"
CERTIFIED,HEWITT ASSOCIATES LLC,COMPUTER SYSTEMS ANALYSTS,LEAD PROGRAMMER ANALYST,Y,82763,2016,"THE WOODLANDS, TEXAS"
CERTIFIED,POPULUS GROUP LLC,COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYST,N,60028.8,2016,"PLEASANTON, CALIFORNIA"
CERTIFIED,DELOITTE CONSULTING LLP,COMPUTER SYSTEMS ANALYSTS,CONSULTANT,N,59717,2016,"PHILADELPHIA, PENNSYLVANIA"
CERTIFIED,"CERTUS MANAGEMENT CONSULTANTS, LLC.",COMPUTER SYSTEMS ANALYSTS,SENIOR BUSINESS ANALYST,Y,96554,2016,"ANN ARBOR, MICHIGAN"
CERTIFIED,HITACHI CONSULTING CORPORATION,COMPUTER SYSTEMS ANALYSTS,SENIOR CONSULTANT,N,62837,2016,"BILOXI, MISSISSIPPI"
CERTIFIED,DELOITTE CONSULTING LLP,COMPUTER SYSTEMS ANALYSTS,SOLUTION ENGINEER,N,62442,2016,"LAKE MARY, FLORIDA"
CERTIFIED,IBM INDIA PRIVATE LIMITED,COMPUTER SYSTEMS ANALYSTS,SAP PP CONSULTANT,Y,79560,2016,"EAST PEORIA, ILLINOIS"
CERTIFIED,"TECH MAHINDRA (AMERICAS), INC.",COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,N,64043,2016,"ALPHARETTA, GEORGIA"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY ANALYST - US,N,61173,2016,"CHARLOTTE, NORTH CAROLINA"
CERTIFIED,COMPUTER SCIENCES CORPORATION,COMPUTER SYSTEMS ANALYSTS,PROFESSIONAL: PROGRAMMER ANALYST,N,46987,2016,"LINCOLN, NEBRASKA"
CERTIFIED,HEWLETT PACKARD ENTERPRISE COMPANY,COMPUTER SYSTEMS ANALYSTS,BUSINESS ANALYST,Y,87313,2016,"DUBLIN, OHIO"
CERTIFIED,"BRAMASOL, INC.",COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYST,Y,89149,2016,"SANTA CLARA, CALIFORNIA"
CERTIFIED,"TECH MAHINDRA (AMERICAS),INC.",COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYST,N,64043,2016,"ATLANTA, GEORGIA"
CERTIFIED,"SEPHORA USA, INC.",COMPUTER SYSTEMS ANALYSTS,SENIOR SYSTEM ANALYST,Y,111987,2016,"PERRYMAN, MARYLAND"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY LEAD - US,N,66872,2016,"SOUTHFIELD, MICHIGAN"
CERTIFIED,"SPL CONSULTING, LLC",COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,N,60133,2016,"IRVING, TEXAS"
CERTIFIED,"SURE TECH SERVICES, INC.",COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,N,58988.8,2016,"WALTHAM, MASSACHUSETTS"
CERTIFIED,CYMA SYSTEMS INC,COMPUTER SYSTEMS ANALYSTS,SENIOR BUSINESS ANALYST,N,64043,2016,"ALPHARETTA, GEORGIA"
CERTIFIED,NIC INFO TEK INC,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,N,56514,2016,"CHICAGO, ILLINOIS"
CERTIFIED,"SAGENCE, INC.",COMPUTER SYSTEMS ANALYSTS,DATA MANAGEMENT CONSULTANT,N,66839,2016,"RALEIGH, NORTH CAROLINA"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY LEAD - US,Y,79331,2016,"BROOMFIELD, COLORADO"
CERTIFIED,"EXPICIENT, INC.",COMPUTER SYSTEMS ANALYSTS,QUALITY ASSURANCE ENGINEER,Y,100755,2016,"NORTH BERGEN, NEW JERSEY"
CERTIFIED,"DATA CONCEPTS, LLC",COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,N,56742,2016,"RICHMOND, VIRGINIA"
CERTIFIED,PACTERA TECHNOLOGIES INC.,COMPUTER SYSTEMS ANALYSTS,SYSTEM ENGINEER,Y,85176,2016,"REDMOND, WASHINGTON"
CERTIFIED,"NASCENTEDGE, INC.",COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,N,67038,2016,"BETHLEHEM, PENNSYLVANIA"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,CONSULTANT - US,Y,78478,2016,"HARTFORD, CONNECTICUT"
CERTIFIED,SARANSH INC,COMPUTER SYSTEMS ANALYSTS,PROJECT/DATA CONSULTANT,N,57200,2016,"MERRIMACK, NEW HAMPSHIRE"
CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,TECHNOLOGY LEAD - US,Y,86070,2016,"PEAPACK, NEW JERSEY"
CERTIFIED,ERNST & YOUNG U.S. LLP,COMPUTER SYSTEMS ANALYSTS,ADVISORY SENIOR,N,65478,2016,"TAMPA, FLORIDA"
CERTIFIED,"INFOMERICA, INC.",COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,N,62462,2016,"NEWARK, NEW JERSEY"
CERTIFIED,MIRACLE SOFTWARE SYSYTEMS INC,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,N,66872,2016,"NOVI, MICHIGAN"
CERTIFIED,"AMERICAN TECHNOLOGY CONSULTING, LLC",COMPUTER SYSTEMS ANALYSTS,APPLICATION DEVELOPER,Y,73715,2016,"BOSTON, MASSACHUSETTS"
DENIED,E-DATA EXPERTS INC,COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYSTS,N,69805,2016,"SANTA CLARA, CALIFORNIA"
CERTIFIED,SYNTEL CONSULTING INC.,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,N,54434,2016,"MELVILLE, NEW YORK"
